"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Sort","Event"
"2473","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0531.JPG","29_19_DEG_0531.JPG","795 kB","BTC5HDP",2019-01-31 14:11:09,"2000x1111","42.0 mm","1/279",2.4,100,"Unknown (288)","Auto, Did not fire","2019-01-31 14:11:09",806
"2474","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000172.JPG","15_14_DEG_000172.JPG","797 kB","",2019-01-31 17:06:20,"2000x1500","","0",2.8,100,"","No Flash","2019-01-31 17:06:20",807
"2475","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000173.JPG","15_14_DEG_000173.JPG","795 kB","",2019-01-31 17:06:21,"2000x1500","","0",2.8,100,"","No Flash","2019-01-31 17:06:21",807
"2476","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000174.JPG","15_14_DEG_000174.JPG","795 kB","",2019-01-31 17:06:21,"2000x1500","","0",2.8,100,"","No Flash","2019-01-31 17:06:21",807
"2477","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000175.JPG","15_14_DEG_000175.JPG","787 kB","",2019-02-01 07:45:52,"2000x1500","","0",2.8,100,"","No Flash","2019-02-01 07:45:52",808
"2478","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000176.JPG","15_14_DEG_000176.JPG","783 kB","",2019-02-01 07:45:53,"2000x1500","","0",2.8,100,"","No Flash","2019-02-01 07:45:53",808
"2479","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000177.JPG","15_14_DEG_000177.JPG","777 kB","",2019-02-01 07:45:53,"2000x1500","","0",2.8,100,"","No Flash","2019-02-01 07:45:53",808
"2480","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000178.JPG","15_14_DEG_000178.JPG","812 kB","",2019-02-01 09:38:43,"2000x1500","","0",2.8,100,"","No Flash","2019-02-01 09:38:43",809
"2481","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000179.JPG","15_14_DEG_000179.JPG","784 kB","",2019-02-01 09:38:44,"2000x1500","","0",2.8,100,"","No Flash","2019-02-01 09:38:44",809
"2482","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000180.JPG","15_14_DEG_000180.JPG","830 kB","",2019-02-01 09:38:44,"2000x1500","","0",2.8,100,"","No Flash","2019-02-01 09:38:44",809
"2483","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0532.JPG","29_19_DEG_0532.JPG","797 kB","BTC5HDP",2019-02-01 16:48:23,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2019-02-01 16:48:23",810
"2484","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0533.JPG","29_19_DEG_0533.JPG","802 kB","BTC5HDP",2019-02-01 16:48:25,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2019-02-01 16:48:25",810
"2485","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0534.JPG","29_19_DEG_0534.JPG","800 kB","BTC5HDP",2019-02-01 16:48:27,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2019-02-01 16:48:27",810
"2486","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0535.JPG","29_19_DEG_0535.JPG","829 kB","BTC5HDP",2019-02-01 16:53:25,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2019-02-01 16:53:25",811
"2487","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0536.JPG","29_19_DEG_0536.JPG","835 kB","BTC5HDP",2019-02-01 16:53:27,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2019-02-01 16:53:27",811
"2488","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0537.JPG","29_19_DEG_0537.JPG","835 kB","BTC5HDP",2019-02-01 16:53:29,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2019-02-01 16:53:29",811
"2489","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0538.JPG","29_19_DEG_0538.JPG","839 kB","BTC5HDP",2019-02-01 16:55:15,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2019-02-01 16:55:15",812
"2490","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0539.JPG","29_19_DEG_0539.JPG","844 kB","BTC5HDP",2019-02-01 16:55:18,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2019-02-01 16:55:18",812
"2491","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0540.JPG","29_19_DEG_0540.JPG","843 kB","BTC5HDP",2019-02-01 16:55:20,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2019-02-01 16:55:20",812
"2492","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000181.JPG","15_14_DEG_000181.JPG","845 kB","",2019-02-02 09:06:45,"2000x1500","","0",2.8,100,"","No Flash","2019-02-02 09:06:45",813
"2493","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000182.JPG","15_14_DEG_000182.JPG","861 kB","",2019-02-02 09:06:46,"2000x1500","","0",2.8,100,"","No Flash","2019-02-02 09:06:46",813
"2494","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000183.JPG","15_14_DEG_000183.JPG","787 kB","",2019-02-02 09:06:46,"2000x1500","","0",2.8,100,"","No Flash","2019-02-02 09:06:46",813
"2495","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000103.JPG","14_22_DON_000103.JPG","818 kB","",2019-02-02 11:03:18,"2000x1500","","0",2.8,100,"","No Flash","2019-02-02 11:03:18",814
"2496","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000104.JPG","14_22_DON_000104.JPG","824 kB","",2019-02-02 11:03:18,"2000x1500","","0",2.8,100,"","No Flash","2019-02-02 11:03:18",814
"2497","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000105.JPG","14_22_DON_000105.JPG","824 kB","",2019-02-02 11:03:19,"2000x1500","","0",2.8,100,"","No Flash","2019-02-02 11:03:19",814
"2498","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000106.JPG","14_22_DON_000106.JPG","756 kB","",2019-02-02 11:24:00,"2000x1500","","0",2.8,100,"","No Flash","2019-02-02 11:24:00",815
"2499","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000107.JPG","14_22_DON_000107.JPG","801 kB","",2019-02-02 11:24:00,"2000x1500","","0",2.8,100,"","No Flash","2019-02-02 11:24:00",815
"2500","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000108.JPG","14_22_DON_000108.JPG","822 kB","",2019-02-02 11:24:01,"2000x1500","","0",2.8,100,"","No Flash","2019-02-02 11:24:01",815
"2501","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000184.JPG","15_14_DEG_000184.JPG","748 kB","",2019-02-02 16:04:49,"2000x1500","","0",2.8,100,"","No Flash","2019-02-02 16:04:49",816
"2502","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000185.JPG","15_14_DEG_000185.JPG","757 kB","",2019-02-02 16:04:49,"2000x1500","","0",2.8,100,"","No Flash","2019-02-02 16:04:49",816
"2503","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000186.JPG","15_14_DEG_000186.JPG","752 kB","",2019-02-02 16:04:50,"2000x1500","","0",2.8,100,"","No Flash","2019-02-02 16:04:50",816
"2504","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000187.JPG","15_14_DEG_000187.JPG","759 kB","",2019-02-02 16:33:34,"2000x1500","","0",2.8,100,"","No Flash","2019-02-02 16:33:34",817
"2505","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000188.JPG","15_14_DEG_000188.JPG","759 kB","",2019-02-02 16:33:34,"2000x1500","","0",2.8,100,"","No Flash","2019-02-02 16:33:34",817
"2506","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000189.JPG","15_14_DEG_000189.JPG","758 kB","",2019-02-02 16:33:35,"2000x1500","","0",2.8,100,"","No Flash","2019-02-02 16:33:35",817
"2507","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/28_15_DEG_0014.JPG","28_15_DEG_0014.JPG","726 kB","BTC5HDP",2019-02-03 07:35:45,"2000x1111","42.0 mm","1/100",2.4,100,"Unknown (288)","Auto, Did not fire","2019-02-03 07:35:45",818
"2508","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/28_15_DEG_0015.JPG","28_15_DEG_0015.JPG","722 kB","BTC5HDP",2019-02-03 07:35:47,"2000x1111","42.0 mm","1/100",2.4,100,"Unknown (288)","Auto, Did not fire","2019-02-03 07:35:47",818
"2509","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/28_15_DEG_0016.JPG","28_15_DEG_0016.JPG","723 kB","BTC5HDP",2019-02-03 07:35:49,"2000x1111","42.0 mm","1/100",2.4,100,"Unknown (288)","Auto, Did not fire","2019-02-03 07:35:49",818
"2510","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000190.JPG","15_14_DEG_000190.JPG","757 kB","",2019-02-03 10:14:31,"2000x1500","","0",2.8,100,"","No Flash","2019-02-03 10:14:31",819
"2511","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000191.JPG","15_14_DEG_000191.JPG","762 kB","",2019-02-03 10:14:31,"2000x1500","","0",2.8,100,"","No Flash","2019-02-03 10:14:31",819
"2512","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000192.JPG","15_14_DEG_000192.JPG","754 kB","",2019-02-03 10:14:32,"2000x1500","","0",2.8,100,"","No Flash","2019-02-03 10:14:32",819
"2513","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000193.JPG","15_14_DEG_000193.JPG","765 kB","",2019-02-03 12:03:08,"2000x1500","","0",2.8,100,"","No Flash","2019-02-03 12:03:08",820
"2514","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000194.JPG","15_14_DEG_000194.JPG","764 kB","",2019-02-03 12:03:09,"2000x1500","","0",2.8,100,"","No Flash","2019-02-03 12:03:09",820
"2515","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000195.JPG","15_14_DEG_000195.JPG","770 kB","",2019-02-03 12:03:09,"2000x1500","","0",2.8,100,"","No Flash","2019-02-03 12:03:09",820
"2516","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000196.JPG","15_14_DEG_000196.JPG","864 kB","",2019-02-04 23:41:00,"2000x1500","","0",2.8,100,"","No Flash","2019-02-04 23:41:00",821
"2517","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000197.JPG","15_14_DEG_000197.JPG","862 kB","",2019-02-04 23:41:00,"2000x1500","","0",2.8,100,"","No Flash","2019-02-04 23:41:00",821
"2518","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000198.JPG","15_14_DEG_000198.JPG","861 kB","",2019-02-04 23:41:01,"2000x1500","","0",2.8,100,"","No Flash","2019-02-04 23:41:01",821
"2519","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000199.JPG","15_14_DEG_000199.JPG","854 kB","",2019-02-05 15:22:07,"2000x1500","","0",2.8,100,"","No Flash","2019-02-05 15:22:07",822
"2520","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000200.JPG","15_14_DEG_000200.JPG","853 kB","",2019-02-05 15:22:07,"2000x1500","","0",2.8,100,"","No Flash","2019-02-05 15:22:07",822
"2521","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000201.JPG","15_14_DEG_000201.JPG","850 kB","",2019-02-05 15:22:08,"2000x1500","","0",2.8,100,"","No Flash","2019-02-05 15:22:08",822
"2522","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000202.JPG","15_14_DEG_000202.JPG","866 kB","",2019-02-06 08:10:01,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 08:10:01",823
"2523","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000203.JPG","15_14_DEG_000203.JPG","873 kB","",2019-02-06 08:10:01,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 08:10:01",823
"2524","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000204.JPG","15_14_DEG_000204.JPG","876 kB","",2019-02-06 08:10:02,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 08:10:02",823
"2525","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000205.JPG","15_14_DEG_000205.JPG","832 kB","",2019-02-06 08:13:58,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 08:13:58",824
"2526","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000206.JPG","15_14_DEG_000206.JPG","832 kB","",2019-02-06 08:13:58,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 08:13:58",824
"2527","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000207.JPG","15_14_DEG_000207.JPG","831 kB","",2019-02-06 08:14:00,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 08:14:00",824
"2528","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000208.JPG","15_14_DEG_000208.JPG","843 kB","",2019-02-06 08:50:29,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 08:50:29",825
"2529","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000209.JPG","15_14_DEG_000209.JPG","839 kB","",2019-02-06 08:50:30,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 08:50:30",825
"2530","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000210.JPG","15_14_DEG_000210.JPG","839 kB","",2019-02-06 08:50:30,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 08:50:30",825
"2531","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000211.JPG","15_14_DEG_000211.JPG","853 kB","",2019-02-06 08:52:08,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 08:52:08",826
"2532","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000212.JPG","15_14_DEG_000212.JPG","852 kB","",2019-02-06 08:52:09,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 08:52:09",826
"2533","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000213.JPG","15_14_DEG_000213.JPG","851 kB","",2019-02-06 08:52:09,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 08:52:09",826
"2534","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000214.JPG","15_14_DEG_000214.JPG","829 kB","",2019-02-06 08:54:21,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 08:54:21",827
"2535","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000215.JPG","15_14_DEG_000215.JPG","823 kB","",2019-02-06 08:54:21,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 08:54:21",827
"2536","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000216.JPG","15_14_DEG_000216.JPG","829 kB","",2019-02-06 08:54:22,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 08:54:22",827
"2537","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000217.JPG","15_14_DEG_000217.JPG","848 kB","",2019-02-06 12:46:08,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 12:46:08",828
"2538","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000218.JPG","15_14_DEG_000218.JPG","853 kB","",2019-02-06 12:46:08,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 12:46:08",828
"2539","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000219.JPG","15_14_DEG_000219.JPG","854 kB","",2019-02-06 12:46:09,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 12:46:09",828
"2540","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000220.JPG","15_14_DEG_000220.JPG","841 kB","",2019-02-06 15:37:11,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 15:37:11",829
"2541","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000221.JPG","15_14_DEG_000221.JPG","844 kB","",2019-02-06 15:37:11,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 15:37:11",829
"2542","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000222.JPG","15_14_DEG_000222.JPG","841 kB","",2019-02-06 15:37:12,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 15:37:12",829
"2543","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000223.JPG","15_14_DEG_000223.JPG","834 kB","",2019-02-06 15:49:57,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 15:49:57",830
"2544","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000224.JPG","15_14_DEG_000224.JPG","839 kB","",2019-02-06 15:49:58,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 15:49:58",830
"2545","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000225.JPG","15_14_DEG_000225.JPG","837 kB","",2019-02-06 15:49:58,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 15:49:58",830
"2546","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000226.JPG","15_14_DEG_000226.JPG","865 kB","",2019-02-06 16:32:58,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 16:32:58",831
"2547","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000227.JPG","15_14_DEG_000227.JPG","867 kB","",2019-02-06 16:32:59,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 16:32:59",831
"2548","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000228.JPG","15_14_DEG_000228.JPG","865 kB","",2019-02-06 16:32:59,"2000x1500","","0",2.8,100,"","No Flash","2019-02-06 16:32:59",831
"2549","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000247.JPG","17_24_BC_000247.JPG","841 kB","",2019-02-07 05:41:39,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 05:41:39",832
"2550","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000248.JPG","17_24_BC_000248.JPG","841 kB","",2019-02-07 05:41:39,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 05:41:39",832
"2551","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000249.JPG","17_24_BC_000249.JPG","840 kB","",2019-02-07 05:41:40,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 05:41:40",832
"2552","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000109.JPG","14_22_DON_000109.JPG","873 kB","",2019-02-07 09:26:16,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 09:26:16",833
"2553","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000110.JPG","14_22_DON_000110.JPG","869 kB","",2019-02-07 09:26:16,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 09:26:16",833
"2554","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000111.JPG","14_22_DON_000111.JPG","868 kB","",2019-02-07 09:26:17,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 09:26:17",833
"2555","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000112.JPG","14_22_DON_000112.JPG","870 kB","",2019-02-07 11:13:12,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 11:13:12",834
"2556","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000113.JPG","14_22_DON_000113.JPG","868 kB","",2019-02-07 11:13:12,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 11:13:12",834
"2557","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000114.JPG","14_22_DON_000114.JPG","868 kB","",2019-02-07 11:13:13,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 11:13:13",834
"2558","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000229.JPG","15_14_DEG_000229.JPG","865 kB","",2019-02-07 12:41:51,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 12:41:51",835
"2559","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000230.JPG","15_14_DEG_000230.JPG","871 kB","",2019-02-07 12:41:52,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 12:41:52",835
"2560","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000231.JPG","15_14_DEG_000231.JPG","868 kB","",2019-02-07 12:41:52,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 12:41:52",835
"2561","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000232.JPG","15_14_DEG_000232.JPG","823 kB","",2019-02-07 12:43:39,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 12:43:39",836
"2562","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000233.JPG","15_14_DEG_000233.JPG","826 kB","",2019-02-07 12:43:39,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 12:43:39",836
"2563","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000234.JPG","15_14_DEG_000234.JPG","869 kB","",2019-02-07 12:43:40,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 12:43:40",836
"2564","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/28_15_DEG_0017.JPG","28_15_DEG_0017.JPG","690 kB","BTC5HDP",2019-02-07 13:09:16,"2000x1111","42.0 mm","1/378",2.4,100,"Unknown (288)","Auto, Did not fire","2019-02-07 13:09:16",837
"2565","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/28_15_DEG_0018.JPG","28_15_DEG_0018.JPG","790 kB","BTC5HDP",2019-02-07 13:09:18,"2000x1111","42.0 mm","1/800",2.4,100,"Unknown (288)","Auto, Did not fire","2019-02-07 13:09:18",837
"2566","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000235.JPG","15_14_DEG_000235.JPG","876 kB","",2019-02-07 13:14:29,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 13:14:29",838
"2567","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000236.JPG","15_14_DEG_000236.JPG","802 kB","",2019-02-07 13:14:29,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 13:14:29",838
"2568","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000237.JPG","15_14_DEG_000237.JPG","875 kB","",2019-02-07 13:14:30,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 13:14:30",838
"2569","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000238.JPG","15_14_DEG_000238.JPG","804 kB","",2019-02-07 13:16:39,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 13:16:39",839
"2570","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000239.JPG","15_14_DEG_000239.JPG","809 kB","",2019-02-07 13:16:39,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 13:16:39",839
"2571","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000240.JPG","15_14_DEG_000240.JPG","878 kB","",2019-02-07 13:16:40,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 13:16:40",839
"2572","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000241.JPG","15_14_DEG_000241.JPG","864 kB","",2019-02-07 13:20:41,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 13:20:41",840
"2573","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000242.JPG","15_14_DEG_000242.JPG","865 kB","",2019-02-07 13:20:42,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 13:20:42",840
"2574","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000243.JPG","15_14_DEG_000243.JPG","861 kB","",2019-02-07 13:20:42,"2000x1500","","0",2.8,100,"","No Flash","2019-02-07 13:20:42",840
"2575","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0045.JPG","21_21_DON_0045.JPG","724 kB","BTC5HDP",2019-02-07 22:53:37,"2000x1111","42.0 mm","20-Jan",2.4,1600,"Unknown (288)","Auto, Fired","2019-02-07 22:53:37",841
"2576","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0046.JPG","21_21_DON_0046.JPG","742 kB","BTC5HDP",2019-02-07 22:53:39,"2000x1111","42.0 mm","20-Jan",2.4,800,"Unknown (288)","Auto, Fired","2019-02-07 22:53:39",841
"2577","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0047.JPG","21_21_DON_0047.JPG","864 kB","BTC5HDP",2019-02-07 22:53:41,"2000x1111","42.0 mm","20-Jan",2.4,800,"Unknown (288)","Auto, Fired","2019-02-07 22:53:41",841
"2578","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0048.JPG","21_21_DON_0048.JPG","775 kB","BTC5HDP",2019-02-08 12:51:43,"2000x1111","42.0 mm","1/899",2.4,100,"Unknown (288)","Auto, Did not fire","2019-02-08 12:51:43",842
"2579","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0049.JPG","21_21_DON_0049.JPG","829 kB","BTC5HDP",2019-02-08 12:51:45,"2000x1111","42.0 mm","1/790",2.4,100,"Unknown (288)","Auto, Did not fire","2019-02-08 12:51:45",842
"2580","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0050.JPG","21_21_DON_0050.JPG","799 kB","BTC5HDP",2019-02-08 12:51:46,"2000x1111","42.0 mm","1/800",2.4,100,"Unknown (288)","Auto, Did not fire","2019-02-08 12:51:46",842
