"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Event"
"12413","./18_18_DEG_001991.JPG","18_18_DEG_001991.JPG","872 kB","",2019-08-27 12:13:07,"2000x1500","","0",2.8,100,"","No Flash",3785
"12414","./18_18_DEG_001992.JPG","18_18_DEG_001992.JPG","873 kB","",2019-08-27 12:13:08,"2000x1500","","0",2.8,100,"","No Flash",3785
"12415","./18_18_DEG_001993.JPG","18_18_DEG_001993.JPG","872 kB","",2019-08-27 12:16:22,"2000x1500","","0",2.8,100,"","No Flash",3786
"12416","./18_18_DEG_001994.JPG","18_18_DEG_001994.JPG","872 kB","",2019-08-27 12:16:22,"2000x1500","","0",2.8,100,"","No Flash",3786
"12417","./18_18_DEG_001995.JPG","18_18_DEG_001995.JPG","870 kB","",2019-08-27 12:16:23,"2000x1500","","0",2.8,100,"","No Flash",3786
"12418","./28_08_DEG_1645.JPG","28_08_DEG_1645.JPG","853 kB","BTC5HDP",2019-08-27 12:18:48,"2000x1111","42.0 mm","1/112",2.4,100,"Unknown (288)","Auto, Did not fire",3787
"12419","./28_08_DEG_1646.JPG","28_08_DEG_1646.JPG","845 kB","BTC5HDP",2019-08-27 12:18:51,"2000x1111","42.0 mm","1/108",2.4,100,"Unknown (288)","Auto, Did not fire",3787
"12420","./28_08_DEG_1647.JPG","28_08_DEG_1647.JPG","860 kB","BTC5HDP",2019-08-27 12:18:53,"2000x1111","42.0 mm","1/108",2.4,100,"Unknown (288)","Auto, Did not fire",3787
"12421","./18_18_DEG_001996.JPG","18_18_DEG_001996.JPG","856 kB","",2019-08-27 12:19:23,"2000x1500","","0",2.8,100,"","No Flash",3787
"12422","./18_18_DEG_001997.JPG","18_18_DEG_001997.JPG","879 kB","",2019-08-27 12:19:23,"2000x1500","","0",2.8,100,"","No Flash",3787
"12423","./18_18_DEG_001998.JPG","18_18_DEG_001998.JPG","878 kB","",2019-08-27 12:19:24,"2000x1500","","0",2.8,100,"","No Flash",3787
"12424","./18_18_DEG_001999.JPG","18_18_DEG_001999.JPG","876 kB","",2019-08-27 12:21:21,"2000x1500","","0",2.8,100,"","No Flash",3788
"12425","./18_18_DEG_002000.JPG","18_18_DEG_002000.JPG","873 kB","",2019-08-27 12:21:21,"2000x1500","","0",2.8,100,"","No Flash",3788
"12426","./18_18_DEG_002001.JPG","18_18_DEG_002001.JPG","873 kB","",2019-08-27 12:21:22,"2000x1500","","0",2.8,100,"","No Flash",3788
"12427","./28_08_DEG_1648.JPG","28_08_DEG_1648.JPG","875 kB","BTC5HDP",2019-08-27 12:22:12,"2000x1111","42.0 mm","1/134",2.4,100,"Unknown (288)","Auto, Did not fire",3788
"12428","./28_08_DEG_1649.JPG","28_08_DEG_1649.JPG","859 kB","BTC5HDP",2019-08-27 12:22:15,"2000x1111","42.0 mm","1/146",2.4,100,"Unknown (288)","Auto, Did not fire",3788
"12429","./28_08_DEG_1650.JPG","28_08_DEG_1650.JPG","847 kB","BTC5HDP",2019-08-27 12:22:17,"2000x1111","42.0 mm","1/120",2.4,100,"Unknown (288)","Auto, Did not fire",3788
"12430","./18_18_DEG_002002.JPG","18_18_DEG_002002.JPG","861 kB","",2019-08-27 12:23:21,"2000x1500","","0",2.8,100,"","No Flash",3789
"12431","./18_18_DEG_002003.JPG","18_18_DEG_002003.JPG","862 kB","",2019-08-27 12:23:21,"2000x1500","","0",2.8,100,"","No Flash",3789
"12432","./18_18_DEG_002004.JPG","18_18_DEG_002004.JPG","864 kB","",2019-08-27 12:23:22,"2000x1500","","0",2.8,100,"","No Flash",3789
