Sampling.Unit.Name,Event,td.photo,ndays,Start.Date,End.Date,bin,Photo.Date,Photo.Time,Sampling.Event
33_01_WF,33_01_WF_0040.JPG,12/4/18 3:24,65,11/27/18,1/31/19,DEERWHITETAILED,12/4/18,22:24:49,2019.01
33_01_WF,33_01_WF_0043.JPG,12/4/18 19:24,65,11/27/18,1/31/19,DEERWHITETAILED,12/4/18,14:24:31,2019.01
33_01_WF,33_01_WF_0046.JPG,12/4/18 19:27,65,11/27/18,1/31/19,NOTHINGHERE,12/4/18,14:27:35,2019.01
33_01_WF,33_01_WF_0049.JPG,12/4/18 19:31,65,11/27/18,1/31/19,SOMETHINGHERE,12/4/18,14:31:19,2019.01
33_01_WF,33_01_WF_0052.JPG,12/5/18 6:30,65,11/27/18,1/31/19,DEERWHITETAILED,12/5/18,1:30:46,2019.01
33_01_WF,33_01_WF_0055.JPG,12/6/18 9:03,65,11/27/18,1/31/19,DEERWHITETAILED,12/6/18,4:03:17,2019.01
33_01_WF,33_01_WF_0058.JPG,12/7/18 19:26,65,11/27/18,1/31/19,NOTHINGHERE,12/7/18,14:26:01,2019.01
33_01_WF,33_01_WF_0061.JPG,12/10/18 4:47,65,11/27/18,1/31/19,COYOTE,12/10/18,23:47:39,2019.01
33_01_WF,33_01_WF_0064.JPG,12/10/18 7:38,65,11/27/18,1/31/19,DEERWHITETAILED,12/10/18,2:38:09,2019.01
33_01_WF,33_01_WF_0067.JPG,12/11/18 8:53,65,11/27/18,1/31/19,COYOTE,12/11/18,3:53:25,2019.01
33_01_WF,33_01_WF_0070.JPG,12/13/18 18:18,65,11/27/18,1/31/19,FISHER,12/13/18,13:18:39,2019.01
33_01_WF,33_01_WF_0073.JPG,12/15/18 11:30,65,11/27/18,1/31/19,DEERWHITETAILED,12/15/18,6:30:11,2019.01
33_01_WF,33_01_WF_0079.JPG,12/18/18 9:19,65,11/27/18,1/31/19,DEERWHITETAILED,12/18/18,4:19:45,2019.01
33_01_WF,33_01_WF_0082.JPG,12/18/18 9:27,65,11/27/18,1/31/19,DEERWHITETAILED,12/18/18,4:27:25,2019.01
33_01_WF,33_01_WF_0085.JPG,12/18/18 10:34,65,11/27/18,1/31/19,DEERWHITETAILED,12/18/18,5:34:57,2019.01
33_01_WF,33_01_WF_0088.JPG,12/18/18 10:42,65,11/27/18,1/31/19,DEERWHITETAILED,12/18/18,5:42:21,2019.01
33_01_WF,33_01_WF_0091.JPG,12/18/18 10:43,65,11/27/18,1/31/19,DEERWHITETAILED,12/18/18,5:43:37,2019.01
33_01_WF,33_01_WF_0094.JPG,12/18/18 10:55,65,11/27/18,1/31/19,DEERWHITETAILED,12/18/18,5:55:07,2019.01
33_01_WF,33_01_WF_0097.JPG,12/18/18 10:56,65,11/27/18,1/31/19,DEERWHITETAILED,12/18/18,5:56:44,2019.01
33_01_WF,33_01_WF_0100.JPG,12/18/18 15:40,65,11/27/18,1/31/19,DEERWHITETAILED,12/18/18,10:40:06,2019.01
33_01_WF,33_01_WF_0103.JPG,12/20/18 10:27,65,11/27/18,1/31/19,DEERWHITETAILED,12/20/18,5:27:26,2019.01
33_01_WF,33_01_WF_0106.JPG,12/23/18 13:25,65,11/27/18,1/31/19,DEERWHITETAILED,12/23/18,8:25:52,2019.01
33_01_WF,33_01_WF_0109.JPG,12/25/18 17:53,65,11/27/18,1/31/19,NOTHINGHERE,12/25/18,12:53:47,2019.01
33_01_WF,33_01_WF_0112.JPG,12/30/18 9:44,65,11/27/18,1/31/19,DEERWHITETAILED,12/30/18,4:44:08,2019.01
33_01_WF,33_01_WF_0115.JPG,12/30/18 11:49,65,11/27/18,1/31/19,DEERWHITETAILED,12/30/18,6:49:40,2019.01
33_01_WF,33_01_WF_0121.JPG,12/31/18 8:35,65,11/27/18,1/31/19,DEERWHITETAILED,12/31/18,3:35:38,2019.01
33_01_WF,33_01_WF_0124.JPG,12/31/18 8:41,65,11/27/18,1/31/19,DEERWHITETAILED,12/31/18,3:41:55,2019.01
33_01_WF,33_01_WF_0127.JPG,12/31/18 9:08,65,11/27/18,1/31/19,FISHER,12/31/18,4:08:46,2019.01
33_01_WF,33_01_WF_0130.JPG,12/31/18 16:40,65,11/27/18,1/31/19,DEERWHITETAILED,12/31/18,11:40:22,2019.01
33_01_WF,33_01_WF_0133.JPG,1/1/19 7:21,65,11/27/18,1/31/19,SOMETHINGHERE,1/1/19,2:21:47,2019.01
33_01_WF,33_01_WF_0136.JPG,1/1/19 7:23,65,11/27/18,1/31/19,DEERWHITETAILED,1/1/19,2:23:05,2019.01
33_01_WF,33_01_WF_0139.JPG,1/1/19 7:26,65,11/27/18,1/31/19,DEERWHITETAILED,1/1/19,2:26:52,2019.01
33_01_WF,33_01_WF_0145.JPG,1/1/19 11:11,65,11/27/18,1/31/19,DEERWHITETAILED,1/1/19,6:11:51,2019.01
33_01_WF,33_01_WF_0148.JPG,1/1/19 11:14,65,11/27/18,1/31/19,DEERWHITETAILED,1/1/19,6:14:26,2019.01
33_01_WF,33_01_WF_0154.JPG,1/2/19 11:46,65,11/27/18,1/31/19,DEERWHITETAILED,1/2/19,6:46:04,2019.01
33_01_WF,33_01_WF_0157.JPG,1/2/19 11:47,65,11/27/18,1/31/19,DEERWHITETAILED,1/2/19,6:47:20,2019.01
33_01_WF,33_01_WF_0160.JPG,1/2/19 13:15,65,11/27/18,1/31/19,DEERWHITETAILED,1/2/19,8:15:36,2019.01
33_01_WF,33_01_WF_0163.JPG,1/2/19 13:35,65,11/27/18,1/31/19,DEERWHITETAILED,1/2/19,8:35:01,2019.01
33_01_WF,33_01_WF_0166.JPG,1/2/19 14:18,65,11/27/18,1/31/19,DEERWHITETAILED,1/2/19,9:18:10,2019.01
33_01_WF,33_01_WF_0169.JPG,1/5/19 13:02,65,11/27/18,1/31/19,DEERWHITETAILED,1/5/19,8:02:52,2019.01
33_01_WF,33_01_WF_0172.JPG,1/15/19 15:42,65,11/27/18,1/31/19,DEERWHITETAILED,1/15/19,10:42:33,2019.01
33_01_WF,33_01_WF_0175.JPG,1/15/19 15:46,65,11/27/18,1/31/19,DEERWHITETAILED,1/15/19,10:46:37,2019.01
33_01_WF,33_01_WF_0178.JPG,1/19/19 19:56,65,11/27/18,1/31/19,NOTHINGHERE,1/19/19,14:56:45,2019.01
33_01_WF,33_01_WF_0181.JPG,1/22/19 12:48,65,11/27/18,1/31/19,NOTHINGHERE,1/22/19,7:48:30,2019.01
33_01_WF,33_01_WF_0184.JPG,1/23/19 4:52,65,11/27/18,1/31/19,SOMETHINGHERE,1/23/19,23:52:26,2019.01
33_01_WF,33_01_WF_0187.JPG,1/29/19 5:46,65,11/27/18,1/31/19,DEERWHITETAILED,1/29/19,0:46:47,2019.01
33_01_WF,33_01_WF_0190.JPG,1/29/19 14:34,65,11/27/18,1/31/19,DEERWHITETAILED,1/29/19,9:34:44,2019.01
33_01_WF,33_01_WF_0193.JPG,1/29/19 14:38,65,11/27/18,1/31/19,DEERWHITETAILED,1/29/19,9:38:28,2019.01
33_01_WF,33_01_WF_0196.JPG,1/29/19 14:48,65,11/27/18,1/31/19,SOMETHINGHERE,1/29/19,9:48:25,2019.01
33_01_WF,33_01_WF_0199.JPG,1/30/19 10:13,65,11/27/18,1/31/19,DEERWHITETAILED,1/30/19,5:13:58,2019.01
33_01_WF,33_01_WF_0205.JPG,1/31/19 12:45,65,11/27/18,1/31/19,HUMAN,1/31/19,7:45:20,2019.01
