SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash
./._21_40_DON_0825.JPG,._21_40_DON_0825.JPG,4.0 kB,,,,,,,,,
./21_40_DON_0826.JPG,21_40_DON_0826.JPG,836 kB,BTC5HDP,2019:11:01 04:21:36,2000x1111,42.0 mm,1/159,2.4,100,Unknown (288),"Auto, Fired"
./._21_40_DON_0826.JPG,._21_40_DON_0826.JPG,4.0 kB,,,,,,,,,
./21_40_DON_0827.JPG,21_40_DON_0827.JPG,813 kB,BTC5HDP,2019:11:01 04:21:38,2000x1111,42.0 mm,1/240,2.4,100,Unknown (288),"Auto, Fired"
./._21_40_DON_0827.JPG,._21_40_DON_0827.JPG,4.0 kB,,,,,,,,,
./21_40_DON_0828.JPG,21_40_DON_0828.JPG,802 kB,BTC5HDP,2019:11:01 04:21:40,2000x1111,42.0 mm,1/292,2.4,100,Unknown (288),"Auto, Fired"
./._21_40_DON_0828.JPG,._21_40_DON_0828.JPG,4.0 kB,,,,,,,,,
./21_40_DON_0829.JPG,21_40_DON_0829.JPG,840 kB,BTC5HDP,2019:11:01 04:25:27,2000x1111,42.0 mm,1/140,2.4,100,Unknown (288),"Auto, Fired"
./._21_40_DON_0829.JPG,._21_40_DON_0829.JPG,4.0 kB,,,,,,,,,
./21_40_DON_0830.JPG,21_40_DON_0830.JPG,784 kB,BTC5HDP,2019:11:01 04:25:30,2000x1111,42.0 mm,1/318,2.4,100,Unknown (288),"Auto, Fired"
./._21_40_DON_0830.JPG,._21_40_DON_0830.JPG,4.0 kB,,,,,,,,,
./21_40_DON_0831.JPG,21_40_DON_0831.JPG,801 kB,BTC5HDP,2019:11:01 04:25:32,2000x1111,42.0 mm,1/292,2.4,100,Unknown (288),"Auto, Fired"
./._21_40_DON_0831.JPG,._21_40_DON_0831.JPG,4.0 kB,,,,,,,,,
./21_40_DON_0832.JPG,21_40_DON_0832.JPG,800 kB,BTC5HDP,2019:11:01 04:26:53,2000x1111,42.0 mm,1/267,2.4,100,Unknown (288),"Auto, Fired"
./._21_40_DON_0832.JPG,._21_40_DON_0832.JPG,4.0 kB,,,,,,,,,
./21_40_DON_0833.JPG,21_40_DON_0833.JPG,807 kB,BTC5HDP,2019:11:01 04:26:55,2000x1111,42.0 mm,1/279,2.4,100,Unknown (288),"Auto, Fired"
./._21_40_DON_0833.JPG,._21_40_DON_0833.JPG,4.0 kB,,,,,,,,,
./21_40_DON_0834.JPG,21_40_DON_0834.JPG,802 kB,BTC5HDP,2019:11:01 04:26:57,2000x1111,42.0 mm,1/292,2.4,100,Unknown (288),"Auto, Fired"
./._21_40_DON_0834.JPG,._21_40_DON_0834.JPG,4.0 kB,,,,,,,,,
./21_40_DON_0835.JPG,21_40_DON_0835.JPG,790 kB,BTC5HDP,2019:11:01 04:28:00,2000x1111,42.0 mm,1/292,2.4,100,Unknown (288),"Auto, Fired"
./._21_40_DON_0835.JPG,._21_40_DON_0835.JPG,4.0 kB,,,,,,,,,
./21_40_DON_0836.JPG,21_40_DON_0836.JPG,800 kB,BTC5HDP,2019:11:01 04:28:02,2000x1111,42.0 mm,1/279,2.4,100,Unknown (288),"Auto, Fired"
./._21_40_DON_0836.JPG,._21_40_DON_0836.JPG,4.0 kB,,,,,,,,,
./21_40_DON_0837.JPG,21_40_DON_0837.JPG,786 kB,BTC5HDP,2019:11:01 04:28:04,2000x1111,42.0 mm,1/318,2.4,100,Unknown (288),"Auto, Fired"
./._21_40_DON_0837.JPG,._21_40_DON_0837.JPG,4.0 kB,,,,,,,,,
./21_40_DON_0838.JPG,21_40_DON_0838.JPG,814 kB,BTC5HDP,2019:11:01 04:30:33,2000x1111,42.0 mm,1/173,2.4,100,Unknown (288),"Auto, Fired"
./._21_40_DON_0838.JPG,._21_40_DON_0838.JPG,4.0 kB,,,,,,,,,
./21_40_DON_0839.JPG,21_40_DON_0839.JPG,784 kB,BTC5HDP,2019:11:01 04:30:35,2000x1111,42.0 mm,1/318,2.4,100,Unknown (288),"Auto, Fired"
./._21_40_DON_0839.JPG,._21_40_DON_0839.JPG,4.0 kB,,,,,,,,,
./21_40_DON_0840.JPG,21_40_DON_0840.JPG,786 kB,BTC5HDP,2019:11:01 04:30:37,2000x1111,42.0 mm,1/332,2.4,100,Unknown (288),"Auto, Fired"
./._21_40_DON_0840.JPG,._21_40_DON_0840.JPG,4.0 kB,,,,,,,,,
./21_40_DON_0841.JPG,21_40_DON_0841.JPG,789 kB,BTC5HDP,2019:11:01 04:31:46,2000x1111,42.0 mm,1/292,2.4,100,Unknown (288),"Auto, Fired"
