"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Event"
"1424","./28_01_SH_0054.JPG","28_01_SH_0054.JPG","873 kB","BTC5HDP",2019-09-26 13:26:25,"2000x1111","42.0 mm","1/40",2.4,200,"Unknown (288)","Auto, Did not fire",49
"1428","./28_01_SH_0055.JPG","28_01_SH_0055.JPG","878 kB","BTC5HDP",2019-09-26 13:58:01,"2000x1111","42.0 mm","1/40",2.4,100,"Unknown (288)","Auto, Did not fire",50
"1432","./28_01_SH_0056.JPG","28_01_SH_0056.JPG","833 kB","BTC5HDP",2019-09-26 13:58:03,"2000x1111","42.0 mm","1/40",2.4,100,"Unknown (288)","Auto, Did not fire",50
"1436","./28_01_SH_0057.JPG","28_01_SH_0057.JPG","831 kB","BTC5HDP",2019-09-26 13:58:05,"2000x1111","42.0 mm","1/40",2.4,100,"Unknown (288)","Auto, Did not fire",50
"1888","./23_24_SH_0019.JPG","23_24_SH_0019.JPG","878 kB","BTC5HDP",2019-09-26 14:24:48,"2000x1111","42.0 mm","1/40",2.4,200,"Unknown (288)","Auto, Did not fire",51
"1890","./23_24_SH_0020.JPG","23_24_SH_0020.JPG","846 kB","BTC5HDP",2019-09-26 14:24:51,"2000x1111","42.0 mm","1/40",2.4,200,"Unknown (288)","Auto, Did not fire",51
"1894","./23_24_SH_0021.JPG","23_24_SH_0021.JPG","875 kB","BTC5HDP",2019-09-26 14:24:52,"2000x1111","42.0 mm","1/40",2.4,200,"Unknown (288)","Auto, Did not fire",51
"1440","./28_01_SH_0058.JPG","28_01_SH_0058.JPG","874 kB","BTC5HDP",2019-09-26 15:40:43,"2000x1111","42.0 mm","1/40",2.4,200,"Unknown (288)","Auto, Did not fire",52
"1444","./28_01_SH_0059.JPG","28_01_SH_0059.JPG","874 kB","BTC5HDP",2019-09-26 15:40:45,"2000x1111","42.0 mm","1/40",2.4,200,"Unknown (288)","Auto, Did not fire",52
"1448","./28_01_SH_0060.JPG","28_01_SH_0060.JPG","872 kB","BTC5HDP",2019-09-26 15:40:47,"2000x1111","42.0 mm","1/40",2.4,200,"Unknown (288)","Auto, Did not fire",52
"1773","./15_06_SH_000019.JPG","15_06_SH_000019.JPG","856 kB","",2019-09-26 19:15:21,"2000x1500","","0",2.8,100,"","No Flash",53
"2179","./15_06_SH_000020.JPG","15_06_SH_000020.JPG","809 kB","",2019-09-26 19:15:21,"2000x1500","","0",2.8,100,"","No Flash",53
"2183","./15_06_SH_000021.JPG","15_06_SH_000021.JPG","869 kB","",2019-09-26 19:15:22,"2000x1500","","0",2.8,100,"","No Flash",53
"2185","./15_06_SH_000022.JPG","15_06_SH_000022.JPG","866 kB","",2019-09-26 19:17:08,"2000x1500","","0",2.8,100,"","No Flash",54
"2188","./15_06_SH_000023.JPG","15_06_SH_000023.JPG","864 kB","",2019-09-26 19:17:09,"2000x1500","","0",2.8,100,"","No Flash",54
"2191","./15_06_SH_000024.JPG","15_06_SH_000024.JPG","862 kB","",2019-09-26 19:17:09,"2000x1500","","0",2.8,100,"","No Flash",54
"2195","./15_06_SH_000025.JPG","15_06_SH_000025.JPG","852 kB","",2019-09-26 19:18:52,"2000x1500","","0",2.8,100,"","No Flash",55
"2198","./15_06_SH_000026.JPG","15_06_SH_000026.JPG","855 kB","",2019-09-26 19:18:53,"2000x1500","","0",2.8,100,"","No Flash",55
"2201","./15_06_SH_000027.JPG","15_06_SH_000027.JPG","856 kB","",2019-09-26 19:18:54,"2000x1500","","0",2.8,100,"","No Flash",55
"1778","./15_06_SH_000028.JPG","15_06_SH_000028.JPG","872 kB","",2019-09-26 19:21:37,"2000x1500","","0",2.8,100,"","No Flash",56
"2205","./15_06_SH_000029.JPG","15_06_SH_000029.JPG","871 kB","",2019-09-26 19:21:37,"2000x1500","","0",2.8,100,"","No Flash",56
"2210","./15_06_SH_000030.JPG","15_06_SH_000030.JPG","871 kB","",2019-09-26 19:21:38,"2000x1500","","0",2.8,100,"","No Flash",56
"391","./14_25_DON_000007.JPG","14_25_DON_000007.JPG","845 kB","",2019-09-27 00:07:31,"2000x1500","","0",2.8,100,"","No Flash",57
"393","./14_25_DON_000008.JPG","14_25_DON_000008.JPG","842 kB","",2019-09-27 00:07:32,"2000x1500","","0",2.8,100,"","No Flash",57
"395","./14_25_DON_000009.JPG","14_25_DON_000009.JPG","841 kB","",2019-09-27 00:07:32,"2000x1500","","0",2.8,100,"","No Flash",57
"1452","./28_01_SH_0061.JPG","28_01_SH_0061.JPG","744 kB","BTC5HDP",2019-09-27 07:01:04,"2000x1111","42.0 mm","1/20",2.4,100,"Unknown (288)","Auto, Fired",58
"1456","./28_01_SH_0062.JPG","28_01_SH_0062.JPG","744 kB","BTC5HDP",2019-09-27 07:01:06,"2000x1111","42.0 mm","1/20",2.4,100,"Unknown (288)","Auto, Fired",58
"1460","./28_01_SH_0063.JPG","28_01_SH_0063.JPG","740 kB","BTC5HDP",2019-09-27 07:01:08,"2000x1111","42.0 mm","1/20",2.4,100,"Unknown (288)","Auto, Fired",58
"8736","./07_42_WHIP_000001.JPG","07_42_WHIP_000001.JPG","816 kB","",2019-09-27 09:26:59,"2000x1500","","0",2.8,100,"","No Flash",59
"7117","./07_42_WHIP_000003.JPG","07_42_WHIP_000003.JPG","812 kB","",2019-09-27 09:27:00,"2000x1500","","0",2.8,100,"","No Flash",59
"8739","./07_42_WHIP_000002.JPG","07_42_WHIP_000002.JPG","826 kB","",2019-09-27 09:27:00,"2000x1500","","0",2.8,100,"","No Flash",59
"8502","./07_42_WHIP_000004.JPG","07_42_WHIP_000004.JPG","843 kB","",2019-09-27 09:28:36,"2000x1500","","0",2.8,100,"","No Flash",60
"8744","./07_42_WHIP_000005.JPG","07_42_WHIP_000005.JPG","868 kB","",2019-09-27 09:28:36,"2000x1500","","0",2.8,100,"","No Flash",60
"8746","./07_42_WHIP_000006.JPG","07_42_WHIP_000006.JPG","866 kB","",2019-09-27 09:28:37,"2000x1500","","0",2.8,100,"","No Flash",60
"7120","./07_42_WHIP_000007.JPG","07_42_WHIP_000007.JPG","822 kB","",2019-09-27 09:30:14,"2000x1500","","0",2.8,100,"","No Flash",61
"8750","./07_42_WHIP_000008.JPG","07_42_WHIP_000008.JPG","853 kB","",2019-09-27 09:30:14,"2000x1500","","0",2.8,100,"","No Flash",61
"8751","./07_42_WHIP_000009.JPG","07_42_WHIP_000009.JPG","847 kB","",2019-09-27 09:30:15,"2000x1500","","0",2.8,100,"","No Flash",61
"7123","./07_42_WHIP_000010.JPG","07_42_WHIP_000010.JPG","848 kB","",2019-09-27 09:31:50,"2000x1500","","0",2.8,100,"","No Flash",62
"8508","./07_42_WHIP_000012.JPG","07_42_WHIP_000012.JPG","856 kB","",2019-09-27 09:31:51,"2000x1500","","0",2.8,100,"","No Flash",62
"8756","./07_42_WHIP_000011.JPG","07_42_WHIP_000011.JPG","849 kB","",2019-09-27 09:31:51,"2000x1500","","0",2.8,100,"","No Flash",62
"7125","./07_42_WHIP_000013.JPG","07_42_WHIP_000013.JPG","787 kB","",2019-09-27 09:34:20,"2000x1500","","0",2.8,100,"","No Flash",63
"8760","./07_42_WHIP_000014.JPG","07_42_WHIP_000014.JPG","781 kB","",2019-09-27 09:34:20,"2000x1500","","0",2.8,100,"","No Flash",63
"8763","./07_42_WHIP_000015.JPG","07_42_WHIP_000015.JPG","750 kB","",2019-09-27 09:34:21,"2000x1500","","0",2.8,100,"","No Flash",63
"8766","./07_42_WHIP_000016.JPG","07_42_WHIP_000016.JPG","861 kB","",2019-09-27 09:38:17,"2000x1500","","0",2.8,100,"","No Flash",64
"8768","./07_42_WHIP_000017.JPG","07_42_WHIP_000017.JPG","826 kB","",2019-09-27 09:38:17,"2000x1500","","0",2.8,100,"","No Flash",64
"8770","./07_42_WHIP_000018.JPG","07_42_WHIP_000018.JPG","840 kB","",2019-09-27 09:38:17,"2000x1500","","0",2.8,100,"","No Flash",64
"7128","./07_42_WHIP_000019.JPG","07_42_WHIP_000019.JPG","846 kB","",2019-09-27 09:42:18,"2000x1500","","0",2.8,100,"","No Flash",65
"8774","./07_42_WHIP_000020.JPG","07_42_WHIP_000020.JPG","845 kB","",2019-09-27 09:42:19,"2000x1500","","0",2.8,100,"","No Flash",65
"8776","./07_42_WHIP_000021.JPG","07_42_WHIP_000021.JPG","845 kB","",2019-09-27 09:42:19,"2000x1500","","0",2.8,100,"","No Flash",65
"5914","./32_13_WHIP_0001.JPG","32_13_WHIP_0001.JPG","864 kB","BTC5HDP",2019-09-27 10:08:07,"2000x1111","42.0 mm","1/40",2.4,100,"Unknown (288)","Auto, Did not fire",66
"5916","./32_13_WHIP_0002.JPG","32_13_WHIP_0002.JPG","841 kB","BTC5HDP",2019-09-27 10:08:09,"2000x1111","42.0 mm","1/40",2.4,100,"Unknown (288)","Auto, Did not fire",66
"5918","./32_13_WHIP_0003.JPG","32_13_WHIP_0003.JPG","847 kB","BTC5HDP",2019-09-27 10:08:11,"2000x1111","42.0 mm","1/41",2.4,100,"Unknown (288)","Auto, Did not fire",66
"8166","./17_26_WHIP_000001.JPG","17_26_WHIP_000001.JPG","869 kB","",2019-09-27 10:17:45,"2000x1500","","0",2.8,100,"","No Flash",67
"8169","./17_26_WHIP_000002.JPG","17_26_WHIP_000002.JPG","868 kB","",2019-09-27 10:17:45,"2000x1500","","0",2.8,100,"","No Flash",67
"6217","./17_26_WHIP_000003.JPG","17_26_WHIP_000003.JPG","863 kB","",2019-09-27 10:17:46,"2000x1500","","0",2.8,100,"","No Flash",67
"6690","./17_26_WHIP_000005.JPG","17_26_WHIP_000005.JPG","868 kB","",2019-09-27 10:19:40,"2000x1500","","0",2.8,100,"","No Flash",68
"8173","./17_26_WHIP_000004.JPG","17_26_WHIP_000004.JPG","868 kB","",2019-09-27 10:19:40,"2000x1500","","0",2.8,100,"","No Flash",68
"8179","./17_26_WHIP_000006.JPG","17_26_WHIP_000006.JPG","867 kB","",2019-09-27 10:19:41,"2000x1500","","0",2.8,100,"","No Flash",68
"7131","./07_42_WHIP_000022.JPG","07_42_WHIP_000022.JPG","877 kB","",2019-09-27 10:46:36,"2000x1500","","0",2.8,100,"","No Flash",69
"8520","./07_42_WHIP_000023.JPG","07_42_WHIP_000023.JPG","856 kB","",2019-09-27 10:46:37,"2000x1500","","0",2.8,100,"","No Flash",69
"8783","./07_42_WHIP_000024.JPG","07_42_WHIP_000024.JPG","865 kB","",2019-09-27 10:46:37,"2000x1500","","0",2.8,100,"","No Flash",69
"6662","./31_15_WHIP_0001.JPG","31_15_WHIP_0001.JPG","878 kB","BTC5HDP",2019-09-27 10:53:10,"2000x1111","42.0 mm","1/40",2.4,100,"Unknown (288)","Auto, Did not fire",70
"6664","./31_15_WHIP_0002.JPG","31_15_WHIP_0002.JPG","875 kB","BTC5HDP",2019-09-27 10:53:12,"2000x1111","42.0 mm","1/40",2.4,100,"Unknown (288)","Auto, Did not fire",70
"6666","./31_15_WHIP_0003.JPG","31_15_WHIP_0003.JPG","836 kB","BTC5HDP",2019-09-27 10:53:14,"2000x1111","42.0 mm","1/40",2.4,100,"Unknown (288)","Auto, Did not fire",70
"6669","./31_15_WHIP_0004.JPG","31_15_WHIP_0004.JPG","862 kB","BTC5HDP",2019-09-27 10:54:15,"2000x1111","42.0 mm","1/40",2.4,200,"Unknown (288)","Auto, Did not fire",71
"6214","./31_15_WHIP_0005.JPG","31_15_WHIP_0005.JPG","812 kB","BTC5HDP",2019-09-27 10:54:17,"2000x1111","42.0 mm","1/15",2.4,400,"Unknown (288)","Auto, Did not fire",71
"6674","./31_15_WHIP_0006.JPG","31_15_WHIP_0006.JPG","832 kB","BTC5HDP",2019-09-27 10:54:19,"2000x1111","42.0 mm","1/15",2.4,400,"Unknown (288)","Auto, Did not fire",71
"6676","./31_15_WHIP_0007.JPG","31_15_WHIP_0007.JPG","858 kB","BTC5HDP",2019-09-27 10:55:20,"2000x1111","42.0 mm","1/15",2.4,100,"Unknown (288)","Auto, Did not fire",72
"6679","./31_15_WHIP_0008.JPG","31_15_WHIP_0008.JPG","832 kB","BTC5HDP",2019-09-27 10:55:22,"2000x1111","42.0 mm","1/40",2.4,200,"Unknown (288)","Auto, Did not fire",72
"6682","./31_15_WHIP_0009.JPG","31_15_WHIP_0009.JPG","812 kB","BTC5HDP",2019-09-27 10:55:24,"2000x1111","42.0 mm","1/40",2.4,200,"Unknown (288)","Auto, Did not fire",72
"6685","./31_15_WHIP_0010.JPG","31_15_WHIP_0010.JPG","849 kB","BTC5HDP",2019-09-27 10:56:25,"2000x1111","42.0 mm","1/40",2.4,100,"Unknown (288)","Auto, Did not fire",73
"6688","./31_15_WHIP_0011.JPG","31_15_WHIP_0011.JPG","854 kB","BTC5HDP",2019-09-27 10:56:27,"2000x1111","42.0 mm","1/40",2.4,100,"Unknown (288)","Auto, Did not fire",73
"6689","./31_15_WHIP_0012.JPG","31_15_WHIP_0012.JPG","852 kB","BTC5HDP",2019-09-27 10:56:29,"2000x1111","42.0 mm","1/40",2.4,100,"Unknown (288)","Auto, Did not fire",73
"2213","./15_06_SH_000031.JPG","15_06_SH_000031.JPG","860 kB","",2019-09-27 12:12:52,"2000x1500","","0",2.8,100,"","No Flash",74
"2217","./15_06_SH_000032.JPG","15_06_SH_000032.JPG","861 kB","",2019-09-27 12:12:53,"2000x1500","","0",2.8,100,"","No Flash",74
"2220","./15_06_SH_000033.JPG","15_06_SH_000033.JPG","863 kB","",2019-09-27 12:12:53,"2000x1500","","0",2.8,100,"","No Flash",74
"2223","./15_06_SH_000034.JPG","15_06_SH_000034.JPG","873 kB","",2019-09-27 12:14:50,"2000x1500","","0",2.8,100,"","No Flash",75
"2226","./15_06_SH_000035.JPG","15_06_SH_000035.JPG","874 kB","",2019-09-27 12:14:50,"2000x1500","","0",2.8,100,"","No Flash",75
"2230","./15_06_SH_000036.JPG","15_06_SH_000036.JPG","874 kB","",2019-09-27 12:14:51,"2000x1500","","0",2.8,100,"","No Flash",75
"2233","./15_06_SH_000037.JPG","15_06_SH_000037.JPG","873 kB","",2019-09-27 12:17:17,"2000x1500","","0",2.8,100,"","No Flash",76
"2234","./15_06_SH_000038.JPG","15_06_SH_000038.JPG","874 kB","",2019-09-27 12:17:17,"2000x1500","","0",2.8,100,"","No Flash",76
"1785","./15_06_SH_000039.JPG","15_06_SH_000039.JPG","872 kB","",2019-09-27 12:17:18,"2000x1500","","0",2.8,100,"","No Flash",76
"61","./30_17_DON_0031.JPG","30_17_DON_0031.JPG","852 kB","BTC5HDP",2019-09-27 12:59:17,"2000x1111","42.0 mm","1/189",2.4,100,"Unknown (288)","Auto, Did not fire",77
"63","./30_17_DON_0032.JPG","30_17_DON_0032.JPG","847 kB","BTC5HDP",2019-09-27 12:59:19,"2000x1111","42.0 mm","1/200",2.4,100,"Unknown (288)","Auto, Did not fire",77
"65","./30_17_DON_0033.JPG","30_17_DON_0033.JPG","848 kB","BTC5HDP",2019-09-27 12:59:21,"2000x1111","42.0 mm","1/200",2.4,100,"Unknown (288)","Auto, Did not fire",77
"3925","./01_23_DEG_000001.JPG","01_23_DEG_000001.JPG","754 kB","",2019-09-27 13:35:29,"2000x1500","","0",2.8,100,"","No Flash",78
"3927","./01_23_DEG_000002.JPG","01_23_DEG_000002.JPG","762 kB","",2019-09-27 13:35:30,"2000x1500","","0",2.8,100,"","No Flash",78
"3930","./01_23_DEG_000003.JPG","01_23_DEG_000003.JPG","743 kB","",2019-09-27 13:35:31,"2000x1500","","0",2.8,100,"","No Flash",78
"8182","./17_26_WHIP_000007.JPG","17_26_WHIP_000007.JPG","836 kB","",2019-09-27 14:05:42,"2000x1500","","0",2.8,100,"","No Flash",79
"8184","./17_26_WHIP_000008.JPG","17_26_WHIP_000008.JPG","838 kB","",2019-09-27 14:05:43,"2000x1500","","0",2.8,100,"","No Flash",79
"8187","./17_26_WHIP_000009.JPG","17_26_WHIP_000009.JPG","838 kB","",2019-09-27 14:05:43,"2000x1500","","0",2.8,100,"","No Flash",79
"1668","./06_05_DEG_000001.JPG","06_05_DEG_000001.JPG","853 kB","",2019-09-27 14:47:32,"2000x1500","","0",2.8,100,"","No Flash",80
"1690","./06_05_DEG_000002.JPG","06_05_DEG_000002.JPG","852 kB","",2019-09-27 14:47:33,"2000x1500","","0",2.8,100,"","No Flash",80
"1852","./06_05_DEG_000003.JPG","06_05_DEG_000003.JPG","858 kB","",2019-09-27 14:47:34,"2000x1500","","0",2.8,100,"","No Flash",80
"1858","./06_05_DEG_000004.JPG","06_05_DEG_000004.JPG","839 kB","",2019-09-27 14:48:41,"2000x1500","","0",2.8,100,"","No Flash",81
"1864","./06_05_DEG_000005.JPG","06_05_DEG_000005.JPG","839 kB","",2019-09-27 14:48:42,"2000x1500","","0",2.8,100,"","No Flash",81
"1871","./06_05_DEG_000006.JPG","06_05_DEG_000006.JPG","838 kB","",2019-09-27 14:48:42,"2000x1500","","0",2.8,100,"","No Flash",81
"1877","./06_05_DEG_000007.JPG","06_05_DEG_000007.JPG","856 kB","",2019-09-27 14:50:18,"2000x1500","","0",2.8,100,"","No Flash",82
"1882","./06_05_DEG_000008.JPG","06_05_DEG_000008.JPG","858 kB","",2019-09-27 14:50:18,"2000x1500","","0",2.8,100,"","No Flash",82
"1887","./06_05_DEG_000009.JPG","06_05_DEG_000009.JPG","856 kB","",2019-09-27 14:50:19,"2000x1500","","0",2.8,100,"","No Flash",82
"1892","./06_05_DEG_000010.JPG","06_05_DEG_000010.JPG","833 kB","",2019-09-27 14:51:54,"2000x1500","","0",2.8,100,"","No Flash",83
"1898","./06_05_DEG_000011.JPG","06_05_DEG_000011.JPG","828 kB","",2019-09-27 14:51:55,"2000x1500","","0",2.8,100,"","No Flash",83
"1904","./06_05_DEG_000012.JPG","06_05_DEG_000012.JPG","817 kB","",2019-09-27 14:51:55,"2000x1500","","0",2.8,100,"","No Flash",83
"1908","./06_05_DEG_000013.JPG","06_05_DEG_000013.JPG","838 kB","",2019-09-27 14:53:31,"2000x1500","","0",2.8,100,"","No Flash",84
"1914","./06_05_DEG_000014.JPG","06_05_DEG_000014.JPG","837 kB","",2019-09-27 14:53:31,"2000x1500","","0",2.8,100,"","No Flash",84
"1919","./06_05_DEG_000015.JPG","06_05_DEG_000015.JPG","841 kB","",2019-09-27 14:53:32,"2000x1500","","0",2.8,100,"","No Flash",84
"1926","./06_05_DEG_000016.JPG","06_05_DEG_000016.JPG","856 kB","",2019-09-27 14:55:10,"2000x1500","","0",2.8,100,"","No Flash",85
"1932","./06_05_DEG_000017.JPG","06_05_DEG_000017.JPG","855 kB","",2019-09-27 14:55:11,"2000x1500","","0",2.8,100,"","No Flash",85
"1937","./06_05_DEG_000018.JPG","06_05_DEG_000018.JPG","854 kB","",2019-09-27 14:55:11,"2000x1500","","0",2.8,100,"","No Flash",85
"1943","./06_05_DEG_000019.JPG","06_05_DEG_000019.JPG","860 kB","",2019-09-27 14:56:49,"2000x1500","","0",2.8,100,"","No Flash",86
"1947","./06_05_DEG_000020.JPG","06_05_DEG_000020.JPG","861 kB","",2019-09-27 14:56:49,"2000x1500","","0",2.8,100,"","No Flash",86
"1953","./06_05_DEG_000021.JPG","06_05_DEG_000021.JPG","861 kB","",2019-09-27 14:56:50,"2000x1500","","0",2.8,100,"","No Flash",86
"1958","./06_05_DEG_000022.JPG","06_05_DEG_000022.JPG","875 kB","",2019-09-27 14:58:38,"2000x1500","","0",2.8,100,"","No Flash",87
"1964","./06_05_DEG_000023.JPG","06_05_DEG_000023.JPG","875 kB","",2019-09-27 14:58:39,"2000x1500","","0",2.8,100,"","No Flash",87
"1970","./06_05_DEG_000024.JPG","06_05_DEG_000024.JPG","873 kB","",2019-09-27 14:58:39,"2000x1500","","0",2.8,100,"","No Flash",87
"1986","./06_05_DEG_000025.JPG","06_05_DEG_000025.JPG","857 kB","",2019-09-27 15:00:24,"2000x1500","","0",2.8,100,"","No Flash",88
"2049","./06_05_DEG_000026.JPG","06_05_DEG_000026.JPG","856 kB","",2019-09-27 15:00:25,"2000x1500","","0",2.8,100,"","No Flash",88
"2052","./06_05_DEG_000027.JPG","06_05_DEG_000027.JPG","856 kB","",2019-09-27 15:00:25,"2000x1500","","0",2.8,100,"","No Flash",88
"2054","./06_05_DEG_000028.JPG","06_05_DEG_000028.JPG","874 kB","",2019-09-27 15:02:03,"2000x1500","","0",2.8,100,"","No Flash",89
"2057","./06_05_DEG_000029.JPG","06_05_DEG_000029.JPG","873 kB","",2019-09-27 15:02:03,"2000x1500","","0",2.8,100,"","No Flash",89
"2059","./06_05_DEG_000030.JPG","06_05_DEG_000030.JPG","873 kB","",2019-09-27 15:02:04,"2000x1500","","0",2.8,100,"","No Flash",89
"2062","./06_05_DEG_000031.JPG","06_05_DEG_000031.JPG","851 kB","",2019-09-27 15:03:48,"2000x1500","","0",2.8,100,"","No Flash",90
"2064","./06_05_DEG_000032.JPG","06_05_DEG_000032.JPG","848 kB","",2019-09-27 15:03:48,"2000x1500","","0",2.8,100,"","No Flash",90
"2067","./06_05_DEG_000033.JPG","06_05_DEG_000033.JPG","852 kB","",2019-09-27 15:03:49,"2000x1500","","0",2.8,100,"","No Flash",90
"2070","./06_05_DEG_000034.JPG","06_05_DEG_000034.JPG","856 kB","",2019-09-27 15:05:24,"2000x1500","","0",2.8,100,"","No Flash",91
"2073","./06_05_DEG_000035.JPG","06_05_DEG_000035.JPG","857 kB","",2019-09-27 15:05:25,"2000x1500","","0",2.8,100,"","No Flash",91
"2075","./06_05_DEG_000036.JPG","06_05_DEG_000036.JPG","857 kB","",2019-09-27 15:05:25,"2000x1500","","0",2.8,100,"","No Flash",91
"2077","./06_05_DEG_000037.JPG","06_05_DEG_000037.JPG","868 kB","",2019-09-27 15:07:02,"2000x1500","","0",2.8,100,"","No Flash",92
"2080","./06_05_DEG_000038.JPG","06_05_DEG_000038.JPG","867 kB","",2019-09-27 15:07:02,"2000x1500","","0",2.8,100,"","No Flash",92
"2082","./06_05_DEG_000039.JPG","06_05_DEG_000039.JPG","866 kB","",2019-09-27 15:07:03,"2000x1500","","0",2.8,100,"","No Flash",92
"2085","./06_05_DEG_000040.JPG","06_05_DEG_000040.JPG","863 kB","",2019-09-27 15:08:43,"2000x1500","","0",2.8,100,"","No Flash",93
"2087","./06_05_DEG_000041.JPG","06_05_DEG_000041.JPG","864 kB","",2019-09-27 15:08:44,"2000x1500","","0",2.8,100,"","No Flash",93
"2090","./06_05_DEG_000042.JPG","06_05_DEG_000042.JPG","865 kB","",2019-09-27 15:08:44,"2000x1500","","0",2.8,100,"","No Flash",93
"2092","./06_05_DEG_000043.JPG","06_05_DEG_000043.JPG","860 kB","",2019-09-27 15:10:25,"2000x1500","","0",2.8,100,"","No Flash",94
"2094","./06_05_DEG_000044.JPG","06_05_DEG_000044.JPG","858 kB","",2019-09-27 15:10:26,"2000x1500","","0",2.8,100,"","No Flash",94
"2097","./06_05_DEG_000045.JPG","06_05_DEG_000045.JPG","858 kB","",2019-09-27 15:10:26,"2000x1500","","0",2.8,100,"","No Flash",94
"2099","./06_05_DEG_000046.JPG","06_05_DEG_000046.JPG","851 kB","",2019-09-27 15:12:05,"2000x1500","","0",2.8,100,"","No Flash",95
"2102","./06_05_DEG_000047.JPG","06_05_DEG_000047.JPG","850 kB","",2019-09-27 15:12:05,"2000x1500","","0",2.8,100,"","No Flash",95
"2104","./06_05_DEG_000048.JPG","06_05_DEG_000048.JPG","849 kB","",2019-09-27 15:12:06,"2000x1500","","0",2.8,100,"","No Flash",95
"2107","./06_05_DEG_000049.JPG","06_05_DEG_000049.JPG","854 kB","",2019-09-27 15:13:58,"2000x1500","","0",2.8,100,"","No Flash",96
"2109","./06_05_DEG_000050.JPG","06_05_DEG_000050.JPG","853 kB","",2019-09-27 15:13:58,"2000x1500","","0",2.8,100,"","No Flash",96
"2111","./06_05_DEG_000051.JPG","06_05_DEG_000051.JPG","854 kB","",2019-09-27 15:13:59,"2000x1500","","0",2.8,100,"","No Flash",96
"2114","./06_05_DEG_000052.JPG","06_05_DEG_000052.JPG","873 kB","",2019-09-27 15:15:49,"2000x1500","","0",2.8,100,"","No Flash",97
"2116","./06_05_DEG_000053.JPG","06_05_DEG_000053.JPG","869 kB","",2019-09-27 15:15:49,"2000x1500","","0",2.8,100,"","No Flash",97
"2121","./06_05_DEG_000054.JPG","06_05_DEG_000054.JPG","867 kB","",2019-09-27 15:15:50,"2000x1500","","0",2.8,100,"","No Flash",97
"2128","./06_05_DEG_000055.JPG","06_05_DEG_000055.JPG","858 kB","",2019-09-27 15:17:42,"2000x1500","","0",2.8,100,"","No Flash",98
"2134","./06_05_DEG_000056.JPG","06_05_DEG_000056.JPG","857 kB","",2019-09-27 15:17:43,"2000x1500","","0",2.8,100,"","No Flash",98
"2138","./06_05_DEG_000057.JPG","06_05_DEG_000057.JPG","859 kB","",2019-09-27 15:17:43,"2000x1500","","0",2.8,100,"","No Flash",98
"2143","./06_05_DEG_000058.JPG","06_05_DEG_000058.JPG","839 kB","",2019-09-27 15:19:34,"2000x1500","","0",2.8,100,"","No Flash",99
"2146","./06_05_DEG_000059.JPG","06_05_DEG_000059.JPG","838 kB","",2019-09-27 15:19:35,"2000x1500","","0",2.8,100,"","No Flash",99
"2149","./06_05_DEG_000060.JPG","06_05_DEG_000060.JPG","836 kB","",2019-09-27 15:19:35,"2000x1500","","0",2.8,100,"","No Flash",99
"2155","./06_05_DEG_000061.JPG","06_05_DEG_000061.JPG","876 kB","",2019-09-27 15:21:14,"2000x1500","","0",2.8,100,"","No Flash",100
"2158","./06_05_DEG_000062.JPG","06_05_DEG_000062.JPG","876 kB","",2019-09-27 15:21:15,"2000x1500","","0",2.8,100,"","No Flash",100
"2162","./06_05_DEG_000063.JPG","06_05_DEG_000063.JPG","875 kB","",2019-09-27 15:21:15,"2000x1500","","0",2.8,100,"","No Flash",100
"2167","./06_05_DEG_000064.JPG","06_05_DEG_000064.JPG","864 kB","",2019-09-27 15:23:13,"2000x1500","","0",2.8,100,"","No Flash",101
"2172","./06_05_DEG_000065.JPG","06_05_DEG_000065.JPG","864 kB","",2019-09-27 15:23:13,"2000x1500","","0",2.8,100,"","No Flash",101
"2175","./06_05_DEG_000066.JPG","06_05_DEG_000066.JPG","864 kB","",2019-09-27 15:23:14,"2000x1500","","0",2.8,100,"","No Flash",101
"2177","./06_05_DEG_000067.JPG","06_05_DEG_000067.JPG","846 kB","",2019-09-27 15:24:55,"2000x1500","","0",2.8,100,"","No Flash",102
"2182","./06_05_DEG_000068.JPG","06_05_DEG_000068.JPG","847 kB","",2019-09-27 15:24:55,"2000x1500","","0",2.8,100,"","No Flash",102
"2184","./06_05_DEG_000069.JPG","06_05_DEG_000069.JPG","846 kB","",2019-09-27 15:24:56,"2000x1500","","0",2.8,100,"","No Flash",102
"2187","./06_05_DEG_000070.JPG","06_05_DEG_000070.JPG","848 kB","",2019-09-27 15:26:32,"2000x1500","","0",2.8,100,"","No Flash",103
"2193","./06_05_DEG_000071.JPG","06_05_DEG_000071.JPG","847 kB","",2019-09-27 15:26:32,"2000x1500","","0",2.8,100,"","No Flash",103
"2194","./06_05_DEG_000072.JPG","06_05_DEG_000072.JPG","847 kB","",2019-09-27 15:26:33,"2000x1500","","0",2.8,100,"","No Flash",103
"2199","./06_05_DEG_000073.JPG","06_05_DEG_000073.JPG","857 kB","",2019-09-27 15:28:15,"2000x1500","","0",2.8,100,"","No Flash",104
"2204","./06_05_DEG_000074.JPG","06_05_DEG_000074.JPG","858 kB","",2019-09-27 15:28:15,"2000x1500","","0",2.8,100,"","No Flash",104
